OBJECTID,ORIGID,CountyName,PopulationCensus16,TimeStamp,IGEasting,IGNorthing,Lat,Long,UGI,ConfirmedCovidCases,PopulationProportionCovidCases,ConfirmedCovidDeaths,ConfirmedCovidRecovered,Shape__Area,Shape__Length
10068,6,Dublin,1347359,2021/03/22 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,80871,6002.1865,,,2612632655,449433.5318
10069,7,Galway,258058,2021/03/22 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,9772,3786.745615,,,17079158586,1972288.286
10070,8,Kerry,147707,2021/03/22 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,4365,2955.174772,,,12483603408,1753779.819
10071,9,Kildare,222504,2021/03/22 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,10607,4767.10531,,,4726063622,422182.0368
10072,10,Kilkenny,99232,2021/03/22 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,3468,3494.840374,,,5585391835,453397.5722
10073,11,Laois,84697,2021/03/22 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,3301,3897.422577,,,4731211499,398512.4622
10074,12,Leitrim,32044,2021/03/22 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,758,2365.497441,,,4618679673,453253.685
10075,13,Limerick,194899,2021/03/22 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,10805,5543.897095,,,7206726912,673892.6905
10076,14,Longford,40873,2021/03/22 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,1805,4416.11822,,,3097977869,315245.1728
10077,15,Louth,128884,2021/03/22 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,8715,6761.894417,,,2386326963,352203.5172
10078,16,Mayo,130507,2021/03/22 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,6132,4698.598543,,,16036984139,2101964.077
10079,17,Meath,195044,2021/03/22 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,9675,4960.419187,,,6658570746,554844.7505
10080,18,Monaghan,61386,2021/03/22 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,4870,7933.405011,,,3768943157,392803.0473
10081,19,Offaly,77961,2021/03/22 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,3748,4807.531971,,,5558826350,561440.3786
10082,20,Roscommon,64544,2021/03/22 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,2260,3501.487357,,,7278743876,622494.1546
10083,21,Sligo,65535,2021/03/22 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,2267,3459.220264,,,5348370378,682286.8703
10084,22,Tipperary,159553,2021/03/22 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,5338,3345.596761,,,11551196729,781276.5797
10085,23,Waterford,116176,2021/03/22 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,5375,4626.601019,,,4848379555,643184.904
10086,24,Westmeath,88770,2021/03/22 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,3396,3825.616762,,,5208705730,422669.3327
10087,25,Wexford,149722,2021/03/22 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,6792,4536.407475,,,6332221063,589324.4767
10088,26,Wicklow,142425,2021/03/22 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,4356,3058.451817,,,5580728579,427539.1986
10089,1,Carlow,56932,2021/03/23 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,2756,4840.862784,,,2432351721,319348.5725
10090,2,Cavan,76176,2021/03/23 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,4718,6193.551775,,,5575009911,515954.4965
10091,3,Clare,118817,2021/03/23 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,4733,3983.436714,,,8722541706,1013948.95
10092,4,Cork,542868,2021/03/23 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,21615,3981.630894,,,19529490886,2129949.409
10093,5,Donegal,159192,2021/03/23 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,8963,5630.308056,,,14624041937,2145085.774
10094,6,Dublin,1347359,2021/03/23 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,81172,6024.5265,,,2612632655,449433.5318
10095,7,Galway,258058,2021/03/23 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,9796,3796.04585,,,17079158586,1972288.286
10096,8,Kerry,147707,2021/03/23 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,4371,2959.236868,,,12483603408,1753779.819
10097,9,Kildare,222504,2021/03/23 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,10660,4790.925107,,,4726063622,422182.0368
10098,10,Kilkenny,99232,2021/03/23 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,3469,3495.848114,,,5585391835,453397.5722
10099,11,Laois,84697,2021/03/23 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,3319,3918.674805,,,4731211499,398512.4622
10100,12,Leitrim,32044,2021/03/23 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,760,2371.738859,,,4618679673,453253.685
10101,13,Limerick,194899,2021/03/23 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,10822,5552.619562,,,7206726912,673892.6905
10102,14,Longford,40873,2021/03/23 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,1810,4428.351234,,,3097977869,315245.1728
10103,15,Louth,128884,2021/03/23 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,8724,6768.87744,,,2386326963,352203.5172
10104,16,Mayo,130507,2021/03/23 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,6143,4707.027209,,,16036984139,2101964.077
10105,17,Meath,195044,2021/03/23 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,9709,4977.851152,,,6658570746,554844.7505
10106,18,Monaghan,61386,2021/03/23 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,4872,7936.663083,,,3768943157,392803.0473
10107,19,Offaly,77961,2021/03/23 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,3779,4847.295443,,,5558826350,561440.3786
10108,20,Roscommon,64544,2021/03/23 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,2265,3509.234011,,,7278743876,622494.1546
10109,21,Sligo,65535,2021/03/23 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,2270,3463.797971,,,5348370378,682286.8703
10110,22,Tipperary,159553,2021/03/23 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,5363,3361.265536,,,11551196729,781276.5797
10111,23,Waterford,116176,2021/03/23 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,5378,4629.183308,,,4848379555,643184.904
10112,24,Westmeath,88770,2021/03/23 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,3410,3841.387856,,,5208705730,422669.3327
10113,25,Wexford,149722,2021/03/23 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,6803,4543.754425,,,6332221063,589324.4767
10114,26,Wicklow,142425,2021/03/23 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,4358,3059.856065,,,5580728579,427539.1986
10115,1,Carlow,56932,2021/03/24 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,2757,4842.619265,,,2432351721,319348.5725
10116,2,Cavan,76176,2021/03/24 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,4731,6210.617517,,,5575009911,515954.4965
10117,3,Clare,118817,2021/03/24 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,4738,3987.644866,,,8722541706,1013948.95
10118,4,Cork,542868,2021/03/24 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,21632,3984.76241,,,19529490886,2129949.409
10119,5,Donegal,159192,2021/03/24 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,9016,5663.601186,,,14624041937,2145085.774
10120,6,Dublin,1347359,2021/03/24 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,81419,6042.858659,,,2612632655,449433.5318
10121,7,Galway,258058,2021/03/24 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,9808,3800.695968,,,17079158586,1972288.286
10122,8,Kerry,147707,2021/03/24 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,4372,2959.913884,,,12483603408,1753779.819
10123,9,Kildare,222504,2021/03/24 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,10699,4808.452882,,,4726063622,422182.0368
10124,10,Kilkenny,99232,2021/03/24 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,3480,3506.933247,,,5585391835,453397.5722
10125,11,Laois,84697,2021/03/24 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,3325,3925.758882,,,4731211499,398512.4622
10126,12,Leitrim,32044,2021/03/24 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,763,2381.100986,,,4618679673,453253.685
10127,13,Limerick,194899,2021/03/24 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,10833,5558.263511,,,7206726912,673892.6905
10128,14,Longford,40873,2021/03/24 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,1817,4445.477455,,,3097977869,315245.1728
10129,15,Louth,128884,2021/03/24 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,8755,6792.930077,,,2386326963,352203.5172
10130,16,Mayo,130507,2021/03/24 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,6151,4713.157149,,,16036984139,2101964.077
10131,17,Meath,195044,2021/03/24 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,9741,4994.257706,,,6658570746,554844.7505
10132,18,Monaghan,61386,2021/03/24 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,4873,7938.292119,,,3768943157,392803.0473
10133,19,Offaly,77961,2021/03/24 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,3808,4884.493529,,,5558826350,561440.3786
10134,20,Roscommon,64544,2021/03/24 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,2278,3529.37531,,,7278743876,622494.1546
10135,21,Sligo,65535,2021/03/24 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,2274,3469.901579,,,5348370378,682286.8703
10136,22,Tipperary,159553,2021/03/24 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,5384,3374.427306,,,11551196729,781276.5797
10137,23,Waterford,116176,2021/03/24 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,5385,4635.208649,,,4848379555,643184.904
10138,24,Westmeath,88770,2021/03/24 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,3417,3849.273403,,,5208705730,422669.3327
10139,25,Wexford,149722,2021/03/24 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,6822,4556.444611,,,6332221063,589324.4767
10140,26,Wicklow,142425,2021/03/24 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,4363,3063.366684,,,5580728579,427539.1986
10141,1,Carlow,56932,2021/03/25 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,2758,4844.375747,,,2432351721,319348.5725
10142,2,Cavan,76176,2021/03/25 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,4742,6225.057761,,,5575009911,515954.4965
10143,3,Clare,118817,2021/03/25 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,4739,3988.486496,,,8722541706,1013948.95
10144,4,Cork,542868,2021/03/25 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,21648,3987.709719,,,19529490886,2129949.409
10145,5,Donegal,159192,2021/03/25 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,9042,5679.933665,,,14624041937,2145085.774
10146,6,Dublin,1347359,2021/03/25 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,81631,6058.593144,,,2612632655,449433.5318
10147,7,Galway,258058,2021/03/25 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,9832,3809.996202,,,17079158586,1972288.286
10148,8,Kerry,147707,2021/03/25 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,4372,2959.913884,,,12483603408,1753779.819
10149,9,Kildare,222504,2021/03/25 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,10742,4827.778377,,,4726063622,422182.0368
10150,10,Kilkenny,99232,2021/03/25 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,3485,3511.971945,,,5585391835,453397.5722
10151,11,Laois,84697,2021/03/25 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,3340,3943.469072,,,4731211499,398512.4622
10152,12,Leitrim,32044,2021/03/25 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,763,2381.100986,,,4618679673,453253.685
10153,13,Limerick,194899,2021/03/25 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,10855,5569.551409,,,7206726912,673892.6905
10154,14,Longford,40873,2021/03/25 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,1824,4462.603675,,,3097977869,315245.1728
10155,15,Louth,128884,2021/03/25 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,8774,6807.672015,,,2386326963,352203.5172
10156,16,Mayo,130507,2021/03/25 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,6164,4723.1183,,,16036984139,2101964.077
10157,17,Meath,195044,2021/03/25 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,9771,5009.638851,,,6658570746,554844.7505
10158,18,Monaghan,61386,2021/03/25 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,4875,7941.550191,,,3768943157,392803.0473
10159,19,Offaly,77961,2021/03/25 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,3841,4926.822386,,,5558826350,561440.3786
10160,20,Roscommon,64544,2021/03/25 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,2288,3544.868617,,,7278743876,622494.1546
10161,21,Sligo,65535,2021/03/25 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,2274,3469.901579,,,5348370378,682286.8703
10162,22,Tipperary,159553,2021/03/25 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,5402,3385.708824,,,11551196729,781276.5797
10163,23,Waterford,116176,2021/03/25 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,5397,4645.537805,,,4848379555,643184.904
10164,24,Westmeath,88770,2021/03/25 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,3446,3881.942098,,,5208705730,422669.3327
10165,25,Wexford,149722,2021/03/25 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,6843,4570.470606,,,6332221063,589324.4767
10166,26,Wicklow,142425,2021/03/25 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,4376,3072.494295,,,5580728579,427539.1986
